category_id,category_name,intent_id,question,answer
7,Internship Credit and Evaluation,C7_Q7,Can a poor internship grade reduce CGPA?,Internship grades may contribute to CGPA depending on the academic structure and credit framework of the program.
7,Internship Credit and Evaluation,C7_Q7,Are internship results reflected in academic scores?,Internship grades may contribute to CGPA depending on the academic structure and credit framework of the program.
8,Internship Completion and Certification,C8_Q1,Is an internship completion certificate required?,"Yes, students are required to submit an internship completion certificate issued by the host organization for academic records."
8,Internship Completion and Certification,C8_Q1,Is a completion certificate mandatory after an internship?,"Yes, students are required to submit an internship completion certificate issued by the host organization for academic records."
8,Internship Completion and Certification,C8_Q1,Do students need proof of internship completion?,"Yes, students are required to submit an internship completion certificate issued by the host organization for academic records."
8,Internship Completion and Certification,C8_Q1,Is an official certificate required for internships?,"Yes, students are required to submit an internship completion certificate issued by the host organization for academic records."
8,Internship Completion and Certification,C8_Q1,What document confirms internship completion?,"Yes, students are required to submit an internship completion certificate issued by the host organization for academic records."
8,Internship Completion and Certification,C8_Q1,Are internships considered complete without a certificate?,"Yes, students are required to submit an internship completion certificate issued by the host organization for academic records."
8,Internship Completion and Certification,C8_Q1,Is the completion certificate required for evaluation?,"Yes, students are required to submit an internship completion certificate issued by the host organization for academic records."
8,Internship Completion and Certification,C8_Q1,Do host organizations need to issue certificates?,"Yes, students are required to submit an internship completion certificate issued by the host organization for academic records."
8,Internship Completion and Certification,C8_Q1,Is submission of a completion certificate compulsory?,"Yes, students are required to submit an internship completion certificate issued by the host organization for academic records."
8,Internship Completion and Certification,C8_Q1,Can internship be accepted without a certificate?,"Yes, students are required to submit an internship completion certificate issued by the host organization for academic records."
8,Internship Completion and Certification,C8_Q1,Is internship completion formally documented?,"Yes, students are required to submit an internship completion certificate issued by the host organization for academic records."
8,Internship Completion and Certification,C8_Q2,Is submission of an internship report compulsory?,"Yes, students must submit an internship report in the prescribed academic format as part of evaluation."
8,Internship Completion and Certification,C8_Q2,Is writing an internship report mandatory?,"Yes, students must submit an internship report in the prescribed academic format as part of evaluation."
8,Internship Completion and Certification,C8_Q2,Do students need to submit an internship report?,"Yes, students must submit an internship report in the prescribed academic format as part of evaluation."
8,Internship Completion and Certification,C8_Q2,Is the internship report required for assessment?,"Yes, students must submit an internship report in the prescribed academic format as part of evaluation."
8,Internship Completion and Certification,C8_Q2,What academic documents are needed after internship?,"Yes, students must submit an internship report in the prescribed academic format as part of evaluation."
8,Internship Completion and Certification,C8_Q2,Is report submission part of internship completion?,"Yes, students must submit an internship report in the prescribed academic format as part of evaluation."
8,Internship Completion and Certification,C8_Q2,Can internships be evaluated without a report?,"Yes, students must submit an internship report in the prescribed academic format as part of evaluation."
8,Internship Completion and Certification,C8_Q2,Is the internship report graded?,"Yes, students must submit an internship report in the prescribed academic format as part of evaluation."
8,Internship Completion and Certification,C8_Q2,Are reports compulsory for all internships?,"Yes, students must submit an internship report in the prescribed academic format as part of evaluation."
8,Internship Completion and Certification,C8_Q2,Is report submission required for credit allocation?,"Yes, students must submit an internship report in the prescribed academic format as part of evaluation."
8,Internship Completion and Certification,C8_Q2,Does every internship require a final report?,"Yes, students must submit an internship report in the prescribed academic format as part of evaluation."
8,Internship Completion and Certification,C8_Q3,What is the deadline for internship report submission?,Internship reports must be submitted within the timeline specified by academic authorities as part of the evaluation process.
8,Internship Completion and Certification,C8_Q3,When should the internship report be submitted?,Internship reports must be submitted within the timeline specified by academic authorities as part of the evaluation process.
8,Internship Completion and Certification,C8_Q3,Is there a deadline for submitting internship reports?,Internship reports must be submitted within the timeline specified by academic authorities as part of the evaluation process.
8,Internship Completion and Certification,C8_Q3,What is the last date for internship report submission?,Internship reports must be submitted within the timeline specified by academic authorities as part of the evaluation process.
8,Internship Completion and Certification,C8_Q3,Are late submissions of internship reports allowed?,Internship reports must be submitted within the timeline specified by academic authorities as part of the evaluation process.
8,Internship Completion and Certification,C8_Q3,How long do students get to submit internship reports?,Internship reports must be submitted within the timeline specified by academic authorities as part of the evaluation process.
8,Internship Completion and Certification,C8_Q3,Is report submission time-bound?,Internship reports must be submitted within the timeline specified by academic authorities as part of the evaluation process.
8,Internship Completion and Certification,C8_Q3,What happens if the internship report is submitted late?,Internship reports must be submitted within the timeline specified by academic authorities as part of the evaluation process.
8,Internship Completion and Certification,C8_Q3,Are deadlines strictly enforced for internship reports?,Internship reports must be submitted within the timeline specified by academic authorities as part of the evaluation process.
8,Internship Completion and Certification,C8_Q3,When does the internship report submission window close?,Internship reports must be submitted within the timeline specified by academic authorities as part of the evaluation process.
8,Internship Completion and Certification,C8_Q3,Is extension allowed for report submission deadlines?,Internship reports must be submitted within the timeline specified by academic authorities as part of the evaluation process.
8,Internship Completion and Certification,C8_Q4,Is supervisor feedback required for internship completion?,Supervisor feedback may be required as part of the internship evaluation and academic review process.
8,Internship Completion and Certification,C8_Q4,Is feedback from the internship supervisor mandatory?,Supervisor feedback may be required as part of the internship evaluation and academic review process.
8,Internship Completion and Certification,C8_Q4,Does supervisor evaluation affect internship completion?,Supervisor feedback may be required as part of the internship evaluation and academic review process.
8,Internship Completion and Certification,C8_Q4,Is employer feedback considered in internship assessment?,Supervisor feedback may be required as part of the internship evaluation and academic review process.
8,Internship Completion and Certification,C8_Q4,Do supervisors need to submit feedback reports?,Supervisor feedback may be required as part of the internship evaluation and academic review process.
8,Internship Completion and Certification,C8_Q4,Is supervisor input part of internship evaluation?,Supervisor feedback may be required as part of the internship evaluation and academic review process.
8,Internship Completion and Certification,C8_Q4,How important is supervisor feedback academically?,Supervisor feedback may be required as part of the internship evaluation and academic review process.
8,Internship Completion and Certification,C8_Q4,Are internships evaluated without supervisor feedback?,Supervisor feedback may be required as part of the internship evaluation and academic review process.
8,Internship Completion and Certification,C8_Q4,Is feedback required from the host organization?,Supervisor feedback may be required as part of the internship evaluation and academic review process.
8,Internship Completion and Certification,C8_Q4,Does supervisor assessment impact internship results?,Supervisor feedback may be required as part of the internship evaluation and academic review process.
8,Internship Completion and Certification,C8_Q4,Is internship supervisor feedback compulsory?,Supervisor feedback may be required as part of the internship evaluation and academic review process.
8,Internship Completion and Certification,C8_Q5,How is internship completion recorded academically?,Internship completion is recorded in academic records after successful evaluation and verification of required documents.
8,Internship Completion and Certification,C8_Q5,How is internship completion reflected academically?,Internship completion is recorded in academic records after successful evaluation and verification of required documents.
8,Internship Completion and Certification,C8_Q5,Is internship completion added to academic records?,Internship completion is recorded in academic records after successful evaluation and verification of required documents.
8,Internship Completion and Certification,C8_Q5,Where is internship completion recorded?,Internship completion is recorded in academic records after successful evaluation and verification of required documents.
8,Internship Completion and Certification,C8_Q5,How do universities document internship completion?,Internship completion is recorded in academic records after successful evaluation and verification of required documents.
8,Internship Completion and Certification,C8_Q5,Is internship completion officially acknowledged?,Internship completion is recorded in academic records after successful evaluation and verification of required documents.
8,Internship Completion and Certification,C8_Q5,When is internship completion updated academically?,Internship completion is recorded in academic records after successful evaluation and verification of required documents.
8,Internship Completion and Certification,C8_Q5,Are academic records updated after internship evaluation?,Internship completion is recorded in academic records after successful evaluation and verification of required documents.
8,Internship Completion and Certification,C8_Q5,Is internship completion entered into the system?,Internship completion is recorded in academic records after successful evaluation and verification of required documents.
8,Internship Completion and Certification,C8_Q5,How is internship completion verified academically?,Internship completion is recorded in academic records after successful evaluation and verification of required documents.
8,Internship Completion and Certification,C8_Q5,Is internship completion formally documented?,Internship completion is recorded in academic records after successful evaluation and verification of required documents.
8,Internship Completion and Certification,C8_Q6,Is internship reflected in the academic transcript?,Approved internships may be reflected in the academic transcript according to program and credit regulations.
8,Internship Completion and Certification,C8_Q6,Are internships shown on academic transcripts?,Approved internships may be reflected in the academic transcript according to program and credit regulations.
8,Internship Completion and Certification,C8_Q6,Does the transcript include internship details?,Approved internships may be reflected in the academic transcript according to program and credit regulations.
8,Internship Completion and Certification,C8_Q6,Is internship completion recorded in transcripts?,Approved internships may be reflected in the academic transcript according to program and credit regulations.
8,Internship Completion and Certification,C8_Q6,Are internship credits displayed on transcripts?,Approved internships may be reflected in the academic transcript according to program and credit regulations.
8,Internship Completion and Certification,C8_Q6,Can internship appear on the final transcript?,Approved internships may be reflected in the academic transcript according to program and credit regulations.
8,Internship Completion and Certification,C8_Q6,Is internship mentioned in academic certificates?,Approved internships may be reflected in the academic transcript according to program and credit regulations.
8,Internship Completion and Certification,C8_Q6,Do transcripts reflect internship evaluation?,Approved internships may be reflected in the academic transcript according to program and credit regulations.
8,Internship Completion and Certification,C8_Q6,Are all internships listed on transcripts?,Approved internships may be reflected in the academic transcript according to program and credit regulations.
8,Internship Completion and Certification,C8_Q6,How are internships represented in transcripts?,Approved internships may be reflected in the academic transcript according to program and credit regulations.
8,Internship Completion and Certification,C8_Q6,Is internship officially included in academic records?,Approved internships may be reflected in the academic transcript according to program and credit regulations.
9,Academic Calendar and Deadlines,C9_Q1,Where can students find the academic calendar?,The academic calendar is released through official academic communication channels and provides an overview of the academic schedule.
9,Academic Calendar and Deadlines,C9_Q1,Where is the academic calendar published?,The academic calendar is released through official academic communication channels and provides an overview of the academic schedule.
9,Academic Calendar and Deadlines,C9_Q1,How can students access the academic calendar?,The academic calendar is released through official academic communication channels and provides an overview of the academic schedule.
9,Academic Calendar and Deadlines,C9_Q1,Is the academic calendar available officially?,The academic calendar is released through official academic communication channels and provides an overview of the academic schedule.
9,Academic Calendar and Deadlines,C9_Q1,Where should students check academic dates?,The academic calendar is released through official academic communication channels and provides an overview of the academic schedule.
9,Academic Calendar and Deadlines,C9_Q1,How do students know important academic dates?,The academic calendar is released through official academic communication channels and provides an overview of the academic schedule.
9,Academic Calendar and Deadlines,C9_Q1,Is the academic calendar shared with students?,The academic calendar is released through official academic communication channels and provides an overview of the academic schedule.
9,Academic Calendar and Deadlines,C9_Q1,Where are semester schedules announced?,The academic calendar is released through official academic communication channels and provides an overview of the academic schedule.
9,Academic Calendar and Deadlines,C9_Q1,How are academic timelines communicated?,The academic calendar is released through official academic communication channels and provides an overview of the academic schedule.
9,Academic Calendar and Deadlines,C9_Q1,Is there an official source for academic dates?,The academic calendar is released through official academic communication channels and provides an overview of the academic schedule.
9,Academic Calendar and Deadlines,C9_Q1,Where can students refer to the academic schedule?,The academic calendar is released through official academic communication channels and provides an overview of the academic schedule.
9,Academic Calendar and Deadlines,C9_Q2,What information does the academic calendar include?,"The academic calendar includes semester start and end dates, examination schedules, holidays, and important academic deadlines."
9,Academic Calendar and Deadlines,C9_Q2,What details are mentioned in the academic calendar?,"The academic calendar includes semester start and end dates, examination schedules, holidays, and important academic deadlines."
9,Academic Calendar and Deadlines,C9_Q2,Does the academic calendar include exam schedules?,"The academic calendar includes semester start and end dates, examination schedules, holidays, and important academic deadlines."
9,Academic Calendar and Deadlines,C9_Q2,Are holidays listed in the academic calendar?,"The academic calendar includes semester start and end dates, examination schedules, holidays, and important academic deadlines."
9,Academic Calendar and Deadlines,C9_Q2,What academic events are shown in the calendar?,"The academic calendar includes semester start and end dates, examination schedules, holidays, and important academic deadlines."
9,Academic Calendar and Deadlines,C9_Q2,Does the calendar show semester timelines?,"The academic calendar includes semester start and end dates, examination schedules, holidays, and important academic deadlines."
9,Academic Calendar and Deadlines,C9_Q2,What deadlines are included in the academic calendar?,"The academic calendar includes semester start and end dates, examination schedules, holidays, and important academic deadlines."
9,Academic Calendar and Deadlines,C9_Q2,Is the academic schedule part of the calendar?,"The academic calendar includes semester start and end dates, examination schedules, holidays, and important academic deadlines."
9,Academic Calendar and Deadlines,C9_Q2,Are important academic dates mentioned in the calendar?,"The academic calendar includes semester start and end dates, examination schedules, holidays, and important academic deadlines."
9,Academic Calendar and Deadlines,C9_Q2,What type of information does the calendar provide?,"The academic calendar includes semester start and end dates, examination schedules, holidays, and important academic deadlines."
9,Academic Calendar and Deadlines,C9_Q2,Does the academic calendar cover the entire semester?,"The academic calendar includes semester start and end dates, examination schedules, holidays, and important academic deadlines."
9,Academic Calendar and Deadlines,C9_Q3,Are internship deadlines aligned with the academic calendar?,Internship deadlines are generally aligned with the academic calendar to ensure they do not conflict with academic activities.
9,Academic Calendar and Deadlines,C9_Q3,Do internship timelines follow the academic calendar?,Internship deadlines are generally aligned with the academic calendar to ensure they do not conflict with academic activities.
9,Academic Calendar and Deadlines,C9_Q3,Are internship deadlines planned according to semester schedules?,Internship deadlines are generally aligned with the academic calendar to ensure they do not conflict with academic activities.
9,Academic Calendar and Deadlines,C9_Q3,Is internship scheduling coordinated with academics?,Internship deadlines are generally aligned with the academic calendar to ensure they do not conflict with academic activities.
9,Academic Calendar and Deadlines,C9_Q3,Do internship dates clash with exams or classes?,Internship deadlines are generally aligned with the academic calendar to ensure they do not conflict with academic activities.
9,Academic Calendar and Deadlines,C9_Q3,Are internships scheduled around academic timelines?,Internship deadlines are generally aligned with the academic calendar to ensure they do not conflict with academic activities.
9,Academic Calendar and Deadlines,C9_Q3,How are internship deadlines decided academically?,Internship deadlines are generally aligned with the academic calendar to ensure they do not conflict with academic activities.
9,Academic Calendar and Deadlines,C9_Q3,Are internships planned keeping the calendar in mind?,Internship deadlines are generally aligned with the academic calendar to ensure they do not conflict with academic activities.
9,Academic Calendar and Deadlines,C9_Q3,Do academic schedules affect internship deadlines?,Internship deadlines are generally aligned with the academic calendar to ensure they do not conflict with academic activities.
9,Academic Calendar and Deadlines,C9_Q3,Is internship timing aligned with semester activities?,Internship deadlines are generally aligned with the academic calendar to ensure they do not conflict with academic activities.
9,Academic Calendar and Deadlines,C9_Q3,Are internship dates adjusted to academic schedules?,Internship deadlines are generally aligned with the academic calendar to ensure they do not conflict with academic activities.
9,Academic Calendar and Deadlines,C9_Q4,Can academic deadlines be extended?,Academic deadlines may be extended only in exceptional circumstances with prior approval from academic authorities.
9,Academic Calendar and Deadlines,C9_Q4,Are deadline extensions allowed academically?,Academic deadlines may be extended only in exceptional circumstances with prior approval from academic authorities.
9,Academic Calendar and Deadlines,C9_Q4,Can students request extension of academic deadlines?,Academic deadlines may be extended only in exceptional circumstances with prior approval from academic authorities.
9,Academic Calendar and Deadlines,C9_Q4,What happens if a deadline is missed?,Academic deadlines may be extended only in exceptional circumstances with prior approval from academic authorities.
9,Academic Calendar and Deadlines,C9_Q4,Are academic deadlines flexible?,Academic deadlines may be extended only in exceptional circumstances with prior approval from academic authorities.
9,Academic Calendar and Deadlines,C9_Q4,Is approval required for deadline extension?,Academic deadlines may be extended only in exceptional circumstances with prior approval from academic authorities.
9,Academic Calendar and Deadlines,C9_Q4,Do universities allow deadline relaxation?,Academic deadlines may be extended only in exceptional circumstances with prior approval from academic authorities.
9,Academic Calendar and Deadlines,C9_Q4,Can deadlines be changed in special cases?,Academic deadlines may be extended only in exceptional circumstances with prior approval from academic authorities.
9,Academic Calendar and Deadlines,C9_Q4,Are deadline extensions common?,Academic deadlines may be extended only in exceptional circumstances with prior approval from academic authorities.
9,Academic Calendar and Deadlines,C9_Q4,How are deadline extension requests handled?,Academic deadlines may be extended only in exceptional circumstances with prior approval from academic authorities.
9,Academic Calendar and Deadlines,C9_Q4,Is missing a deadline always penalized?,Academic deadlines may be extended only in exceptional circumstances with prior approval from academic authorities.
9,Academic Calendar and Deadlines,C9_Q5,Are holidays considered in academic scheduling?,Officially declared holidays are taken into account while planning academic schedules and timelines.
9,Academic Calendar and Deadlines,C9_Q5,Are holidays included in academic planning?,Officially declared holidays are taken into account while planning academic schedules and timelines.
9,Academic Calendar and Deadlines,C9_Q5,Does the academic calendar account for holidays?,Officially declared holidays are taken into account while planning academic schedules and timelines.
9,Academic Calendar and Deadlines,C9_Q5,Are classes scheduled on official holidays?,Officially declared holidays are taken into account while planning academic schedules and timelines.
9,Academic Calendar and Deadlines,C9_Q5,How do holidays affect academic schedules?,Officially declared holidays are taken into account while planning academic schedules and timelines.
9,Academic Calendar and Deadlines,C9_Q5,Are exams conducted on holidays?,Officially declared holidays are taken into account while planning academic schedules and timelines.
9,Academic Calendar and Deadlines,C9_Q5,Is academic scheduling adjusted for holidays?,Officially declared holidays are taken into account while planning academic schedules and timelines.
9,Academic Calendar and Deadlines,C9_Q5,Do holidays impact semester timelines?,Officially declared holidays are taken into account while planning academic schedules and timelines.
9,Academic Calendar and Deadlines,C9_Q5,Are public holidays reflected in the academic calendar?,Officially declared holidays are taken into account while planning academic schedules and timelines.
9,Academic Calendar and Deadlines,C9_Q5,Is holiday information provided in academic schedules?,Officially declared holidays are taken into account while planning academic schedules and timelines.
9,Academic Calendar and Deadlines,C9_Q5,Are academic activities paused during official holidays?,Officially declared holidays are taken into account while planning academic schedules and timelines.
10,Approval Authorities and Roles,C10_Q1,What is the role of the faculty advisor?,The faculty advisor provides academic guidance to students and approves academic activities such as course planning and internships as per regulations.
10,Approval Authorities and Roles,C10_Q1,What responsibilities does a faculty advisor have?,The faculty advisor provides academic guidance to students and approves academic activities such as course planning and internships as per regulations.
10,Approval Authorities and Roles,C10_Q1,How does a faculty advisor support students academically?,The faculty advisor provides academic guidance to students and approves academic activities such as course planning and internships as per regulations.
10,Approval Authorities and Roles,C10_Q1,Is a faculty advisor involved in academic approvals?,The faculty advisor provides academic guidance to students and approves academic activities such as course planning and internships as per regulations.
10,Approval Authorities and Roles,C10_Q1,What guidance does a faculty advisor provide?,The faculty advisor provides academic guidance to students and approves academic activities such as course planning and internships as per regulations.
10,Approval Authorities and Roles,C10_Q1,Does the faculty advisor approve internships?,The faculty advisor provides academic guidance to students and approves academic activities such as course planning and internships as per regulations.
10,Approval Authorities and Roles,C10_Q1,What role does the advisor play in academic planning?,The faculty advisor provides academic guidance to students and approves academic activities such as course planning and internships as per regulations.
10,Approval Authorities and Roles,C10_Q1,Are faculty advisors assigned to every student?,The faculty advisor provides academic guidance to students and approves academic activities such as course planning and internships as per regulations.
10,Approval Authorities and Roles,C10_Q1,How important is the faculty advisor in academic decisions?,The faculty advisor provides academic guidance to students and approves academic activities such as course planning and internships as per regulations.
10,Approval Authorities and Roles,C10_Q1,Does the advisor guide students throughout the program?,The faculty advisor provides academic guidance to students and approves academic activities such as course planning and internships as per regulations.
10,Approval Authorities and Roles,C10_Q1,What authority does a faculty advisor hold academically?,The faculty advisor provides academic guidance to students and approves academic activities such as course planning and internships as per regulations.
10,Approval Authorities and Roles,C10_Q2,Who oversees internship coordination?,"Internship coordination is managed by designated academic coordinators who handle approvals, evaluation processes, and compliance with academic guidelines."
10,Approval Authorities and Roles,C10_Q2,Who manages internship-related activities?,"Internship coordination is managed by designated academic coordinators who handle approvals, evaluation processes, and compliance with academic guidelines."
10,Approval Authorities and Roles,C10_Q2,Is there a coordinator responsible for internships?,"Internship coordination is managed by designated academic coordinators who handle approvals, evaluation processes, and compliance with academic guidelines."
10,Approval Authorities and Roles,C10_Q2,Who handles internship approvals and evaluations?,"Internship coordination is managed by designated academic coordinators who handle approvals, evaluation processes, and compliance with academic guidelines."
10,Approval Authorities and Roles,C10_Q2,What is the role of the internship coordinator?,"Internship coordination is managed by designated academic coordinators who handle approvals, evaluation processes, and compliance with academic guidelines."
10,Approval Authorities and Roles,C10_Q2,Are internships supervised by academic coordinators?,"Internship coordination is managed by designated academic coordinators who handle approvals, evaluation processes, and compliance with academic guidelines."
10,Approval Authorities and Roles,C10_Q2,Who ensures internships follow academic rules?,"Internship coordination is managed by designated academic coordinators who handle approvals, evaluation processes, and compliance with academic guidelines."
10,Approval Authorities and Roles,C10_Q2,Who should students contact for internship coordination?,"Internship coordination is managed by designated academic coordinators who handle approvals, evaluation processes, and compliance with academic guidelines."
10,Approval Authorities and Roles,C10_Q2,Is internship coordination centralized academically?,"Internship coordination is managed by designated academic coordinators who handle approvals, evaluation processes, and compliance with academic guidelines."
10,Approval Authorities and Roles,C10_Q2,Who monitors internship compliance?,"Internship coordination is managed by designated academic coordinators who handle approvals, evaluation processes, and compliance with academic guidelines."
10,Approval Authorities and Roles,C10_Q2,Who is responsible for internship management?,"Internship coordination is managed by designated academic coordinators who handle approvals, evaluation processes, and compliance with academic guidelines."
10,Approval Authorities and Roles,C10_Q3,What is the role of the academic office?,"The academic office manages academic records, implements academic policies, and processes approvals related to courses, examinations, and internships."
10,Approval Authorities and Roles,C10_Q3,What functions are handled by the academic office?,"The academic office manages academic records, implements academic policies, and processes approvals related to courses, examinations, and internships."
10,Approval Authorities and Roles,C10_Q3,Does the academic office manage student records?,"The academic office manages academic records, implements academic policies, and processes approvals related to courses, examinations, and internships."
10,Approval Authorities and Roles,C10_Q3,Who implements academic policies institutionally?,"The academic office manages academic records, implements academic policies, and processes approvals related to courses, examinations, and internships."
10,Approval Authorities and Roles,C10_Q3,Is the academic office responsible for approvals?,"The academic office manages academic records, implements academic policies, and processes approvals related to courses, examinations, and internships."
10,Approval Authorities and Roles,C10_Q3,What services does the academic office provide?,"The academic office manages academic records, implements academic policies, and processes approvals related to courses, examinations, and internships."
10,Approval Authorities and Roles,C10_Q3,Does the academic office handle exam-related matters?,"The academic office manages academic records, implements academic policies, and processes approvals related to courses, examinations, and internships."
10,Approval Authorities and Roles,C10_Q3,How does the academic office support students?,"The academic office manages academic records, implements academic policies, and processes approvals related to courses, examinations, and internships."
10,Approval Authorities and Roles,C10_Q3,Are internship records managed by the academic office?,"The academic office manages academic records, implements academic policies, and processes approvals related to courses, examinations, and internships."
10,Approval Authorities and Roles,C10_Q3,Who maintains official academic documentation?,"The academic office manages academic records, implements academic policies, and processes approvals related to courses, examinations, and internships."
10,Approval Authorities and Roles,C10_Q3,What administrative role does the academic office play?,"The academic office manages academic records, implements academic policies, and processes approvals related to courses, examinations, and internships."
10,Approval Authorities and Roles,C10_Q4,Who should students contact for academic issues?,"Students should contact the appropriate academic authority, faculty advisor, or academic office depending on the nature of the issue."
10,Approval Authorities and Roles,C10_Q4,Whom should students approach for academic problems?,"Students should contact the appropriate academic authority, faculty advisor, or academic office depending on the nature of the issue."
10,Approval Authorities and Roles,C10_Q4,Who handles student academic concerns?,"Students should contact the appropriate academic authority, faculty advisor, or academic office depending on the nature of the issue."
10,Approval Authorities and Roles,C10_Q4,Where should academic issues be reported?,"Students should contact the appropriate academic authority, faculty advisor, or academic office depending on the nature of the issue."
10,Approval Authorities and Roles,C10_Q4,Who resolves academic queries for students?,"Students should contact the appropriate academic authority, faculty advisor, or academic office depending on the nature of the issue."
10,Approval Authorities and Roles,C10_Q4,Should students contact advisors for academic issues?,"Students should contact the appropriate academic authority, faculty advisor, or academic office depending on the nature of the issue."
10,Approval Authorities and Roles,C10_Q4,Are academic offices responsible for resolving issues?,"Students should contact the appropriate academic authority, faculty advisor, or academic office depending on the nature of the issue."
10,Approval Authorities and Roles,C10_Q4,Who is the first point of contact for academic matters?,"Students should contact the appropriate academic authority, faculty advisor, or academic office depending on the nature of the issue."
10,Approval Authorities and Roles,C10_Q4,How should students raise academic concerns?,"Students should contact the appropriate academic authority, faculty advisor, or academic office depending on the nature of the issue."
10,Approval Authorities and Roles,C10_Q4,Who assists students with academic difficulties?,"Students should contact the appropriate academic authority, faculty advisor, or academic office depending on the nature of the issue."
10,Approval Authorities and Roles,C10_Q4,What is the correct channel for academic issues?,"Students should contact the appropriate academic authority, faculty advisor, or academic office depending on the nature of the issue."
10,Approval Authorities and Roles,C10_Q5,How are approval hierarchies defined?,Approval hierarchies are defined under institutional academic governance structures and vary based on the type of academic request.
10,Approval Authorities and Roles,C10_Q5,How does the academic approval hierarchy work?,Approval hierarchies are defined under institutional academic governance structures and vary based on the type of academic request.
10,Approval Authorities and Roles,C10_Q5,Who has authority at different approval levels?,Approval hierarchies are defined under institutional academic governance structures and vary based on the type of academic request.
10,Approval Authorities and Roles,C10_Q5,Are approvals handled in a hierarchical manner?,Approval hierarchies are defined under institutional academic governance structures and vary based on the type of academic request.
10,Approval Authorities and Roles,C10_Q5,What determines approval authority for academic matters?,Approval hierarchies are defined under institutional academic governance structures and vary based on the type of academic request.
10,Approval Authorities and Roles,C10_Q5,Is there a structured approval process?,Approval hierarchies are defined under institutional academic governance structures and vary based on the type of academic request.
10,Approval Authorities and Roles,C10_Q5,Do different requests require different approvals?,Approval hierarchies are defined under institutional academic governance structures and vary based on the type of academic request.
10,Approval Authorities and Roles,C10_Q5,How are academic approvals escalated?,Approval hierarchies are defined under institutional academic governance structures and vary based on the type of academic request.
10,Approval Authorities and Roles,C10_Q5,Who decides approval authority?,Approval hierarchies are defined under institutional academic governance structures and vary based on the type of academic request.
10,Approval Authorities and Roles,C10_Q5,Are approval roles clearly defined academically?,Approval hierarchies are defined under institutional academic governance structures and vary based on the type of academic request.
10,Approval Authorities and Roles,C10_Q5,How is academic decision-making structured?,Approval hierarchies are defined under institutional academic governance structures and vary based on the type of academic request.
11,Documentation and Forms,C11_Q1,What forms are required for internship approval?,Students are required to submit the prescribed internship approval forms as defined by academic guidelines.
11,Documentation and Forms,C11_Q1,Which forms must be submitted for internship approval?,Students are required to submit the prescribed internship approval forms as defined by academic guidelines.
11,Documentation and Forms,C11_Q1,Are specific forms required to approve an internship?,Students are required to submit the prescribed internship approval forms as defined by academic guidelines.
11,Documentation and Forms,C11_Q1,What paperwork is needed for internship permission?,Students are required to submit the prescribed internship approval forms as defined by academic guidelines.
11,Documentation and Forms,C11_Q1,Is an approval form mandatory for internships?,Students are required to submit the prescribed internship approval forms as defined by academic guidelines.
11,Documentation and Forms,C11_Q1,What documents are part of the internship approval process?,Students are required to submit the prescribed internship approval forms as defined by academic guidelines.
11,Documentation and Forms,C11_Q1,Do students need to fill any forms for internships?,Students are required to submit the prescribed internship approval forms as defined by academic guidelines.
11,Documentation and Forms,C11_Q1,Are internship approval forms compulsory?,Students are required to submit the prescribed internship approval forms as defined by academic guidelines.
11,Documentation and Forms,C11_Q1,What official forms are needed for internships?,Students are required to submit the prescribed internship approval forms as defined by academic guidelines.
11,Documentation and Forms,C11_Q1,Is there a standard form for internship approval?,Students are required to submit the prescribed internship approval forms as defined by academic guidelines.
11,Documentation and Forms,C11_Q1,What forms are required before starting an internship?,Students are required to submit the prescribed internship approval forms as defined by academic guidelines.
11,Documentation and Forms,C11_Q2,Where should academic forms be submitted?,Academic forms should be submitted to the designated academic authority or office as specified in official guidelines.
11,Documentation and Forms,C11_Q2,Where do students submit academic forms?,Academic forms should be submitted to the designated academic authority or office as specified in official guidelines.
11,Documentation and Forms,C11_Q2,Which office receives internship-related forms?,Academic forms should be submitted to the designated academic authority or office as specified in official guidelines.
11,Documentation and Forms,C11_Q2,Who collects academic approval forms?,Academic forms should be submitted to the designated academic authority or office as specified in official guidelines.
11,Documentation and Forms,C11_Q2,Where should internship forms be sent?,Academic forms should be submitted to the designated academic authority or office as specified in official guidelines.
11,Documentation and Forms,C11_Q2,Is there a specific office for form submission?,Academic forms should be submitted to the designated academic authority or office as specified in official guidelines.
11,Documentation and Forms,C11_Q2,To whom should academic documents be submitted?,Academic forms should be submitted to the designated academic authority or office as specified in official guidelines.
11,Documentation and Forms,C11_Q2,Are forms submitted to the academic office?,Academic forms should be submitted to the designated academic authority or office as specified in official guidelines.
11,Documentation and Forms,C11_Q2,Where are academic forms officially submitted?,Academic forms should be submitted to the designated academic authority or office as specified in official guidelines.
11,Documentation and Forms,C11_Q2,Who handles form submissions academically?,Academic forms should be submitted to the designated academic authority or office as specified in official guidelines.
11,Documentation and Forms,C11_Q2,Is there a designated authority for form submission?,Academic forms should be submitted to the designated academic authority or office as specified in official guidelines.
11,Documentation and Forms,C11_Q3,Are online submissions allowed for academic forms?,Online submission of academic forms may be permitted depending on institutional policies and academic guidelines.
11,Documentation and Forms,C11_Q3,Can academic forms be submitted online?,Online submission of academic forms may be permitted depending on institutional policies and academic guidelines.
11,Documentation and Forms,C11_Q3,Is online submission allowed for internship forms?,Online submission of academic forms may be permitted depending on institutional policies and academic guidelines.
